cases,developers,a_age_group,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
62,61,New,0,0,1,0,0,1,0,1,0,0,1
336,317,New,1,1,1,0,0,1,1,0,0,1,1
69,62,New,0,0,0,0,0,1,1,1,0,0,0
70,63,New,1,1,0,0,0,1,1,0,0,0,0
69,63,New,1,1,0,0,0,1,0,0,0,1,0
65,65,New,1,1,1,0,0,1,0,1,0,0,1
68,65,New,1,1,0,0,0,1,0,1,1,1,0
71,66,New,0,1,1,0,0,1,0,1,0,1,1
74,67,New,1,1,0,0,0,1,1,1,0,0,0
71,70,New,1,0,1,0,0,1,1,1,0,0,1
73,70,New,0,1,1,0,0,1,0,1,0,0,1
74,73,New,0,1,1,0,0,1,1,0,1,0,1
88,75,New,1,1,0,0,0,1,1,1,1,0,0
76,75,New,1,1,0,0,0,1,0,0,1,1,0
77,75,New,0,1,0,0,0,1,0,1,1,1,0
84,79,New,0,0,0,0,0,1,1,1,1,0,0
79,79,New,1,1,1,0,0,1,0,0,0,1,1
83,81,New,0,0,0,0,0,1,0,1,1,1,0
82,82,New,1,0,1,0,0,1,1,1,1,1,1
110,85,New,0,1,0,0,0,1,1,1,0,0,0
88,87,New,0,0,1,0,0,1,1,0,0,0,1
90,87,New,1,0,1,0,0,1,1,0,1,1,1
88,88,New,1,0,1,0,0,1,1,0,0,0,1
96,95,New,1,1,1,0,0,1,1,1,1,0,1
105,103,New,1,0,1,0,0,1,1,1,0,1,1
105,104,New,1,1,1,0,0,1,1,0,1,0,1
147,107,New,0,1,0,0,0,1,1,1,1,0,0
122,120,New,0,0,1,0,0,1,1,0,1,1,1
125,122,New,1,0,0,0,0,1,0,1,0,0,0
435,379,New,0,0,0,0,0,1,0,1,1,0,0
132,132,New,0,0,1,0,0,1,1,0,0,1,1
134,132,New,0,0,1,0,0,1,1,1,1,0,1
139,136,New,1,0,0,0,0,1,0,0,0,0,0
140,137,New,0,1,1,0,0,1,1,0,1,1,1
143,140,New,0,1,1,0,0,1,1,0,0,0,1
146,141,New,0,1,0,0,0,1,0,0,0,0,0
144,144,New,0,0,1,0,0,1,1,1,0,0,1
151,144,New,0,1,0,0,0,1,0,0,1,0,0
152,144,New,1,0,1,0,0,1,1,0,0,1,1
150,146,New,0,1,1,0,0,1,1,1,1,0,1
153,146,New,1,0,0,0,0,1,0,1,1,0,0
166,152,New,1,1,1,0,0,1,1,1,1,1,1
171,165,New,1,1,1,0,0,1,1,0,0,0,1
172,171,New,1,0,0,0,0,1,0,0,1,0,0
183,177,New,1,1,1,0,0,1,1,1,0,0,1
186,181,New,0,0,1,0,0,1,1,1,1,1,1
186,182,New,0,0,0,0,0,1,0,0,0,0,0
203,192,New,1,1,1,0,0,1,1,0,1,1,1
208,205,New,0,0,0,0,0,1,0,0,1,0,0
216,207,New,0,1,1,0,0,1,1,1,1,1,1
227,210,New,1,1,0,0,0,1,0,1,1,0,0
219,212,New,1,1,0,0,0,1,0,1,0,0,0
214,213,New,0,0,1,0,0,1,1,1,0,1,1
227,219,New,0,1,1,0,0,1,1,0,0,1,1
227,221,New,0,1,1,0,0,1,1,1,0,0,1
223,222,New,1,1,0,0,0,1,0,0,1,0,0
243,235,New,1,1,0,0,0,1,0,0,0,0,0
295,235,New,0,1,0,0,0,1,0,1,0,0,0
1,1,Old,1,1,1,0,1,0,1,0,0,0,0
1,1,Old,0,0,0,0,0,0,0,1,1,0,1
1,1,Old,1,1,1,1,0,1,0,1,1,0,0
1,1,Old,1,0,0,0,0,0,0,1,1,1,0
1,1,Old,0,1,0,0,0,0,1,1,0,0,1
1,1,Old,0,1,0,0,0,0,0,0,1,1,0
1,1,Old,0,1,1,0,1,0,0,0,0,1,1
1,1,Old,1,0,1,0,0,0,0,1,0,1,0
1,1,Old,1,1,1,1,1,1,0,1,1,0,0
1,1,Old,1,1,1,0,0,0,0,0,0,0,0
1,1,Old,1,0,1,0,0,0,1,1,1,0,1
1,1,Old,1,0,1,0,0,0,1,1,0,0,0
1,1,Old,1,1,0,1,0,1,0,1,1,1,0
1,1,Old,1,1,1,1,1,1,1,1,0,0,0
1,1,Old,0,1,1,0,0,0,0,1,1,1,0
1,1,Old,1,0,1,0,1,0,0,0,1,0,1
1,1,Old,1,1,1,0,1,0,0,0,0,0,0
1,1,Old,1,1,1,1,0,1,1,1,1,0,0
1,1,Old,1,1,1,0,0,0,1,1,1,0,1
1,1,Old,0,0,0,0,0,0,1,0,1,1,0
1,1,Old,1,1,1,0,0,0,1,0,0,1,0
1,1,Old,0,0,1,0,1,0,0,1,0,0,0
1,1,Old,1,0,0,0,0,0,1,1,1,1,0
1,1,Old,0,0,0,0,0,0,0,0,0,0,1
1,1,Old,0,1,1,0,1,0,0,1,0,1,0
1,1,Old,1,1,1,0,0,0,1,1,1,1,1
1,1,Old,0,0,1,0,0,0,1,0,1,1,1
1,1,Old,1,1,1,1,0,0,1,1,1,0,0
1,1,Old,1,0,1,0,1,0,0,0,1,1,0
1,1,Old,0,1,1,0,0,0,1,1,0,0,0
1,1,Old,0,0,0,0,0,0,0,1,0,0,0
1,1,Old,0,1,1,0,0,0,0,0,0,0,0
1,1,Old,1,0,1,0,0,0,1,1,0,0,1
1,1,Old,1,0,1,0,1,0,0,0,0,1,0
1,1,Old,1,1,1,0,0,0,0,0,1,0,0
1,1,Old,1,1,0,0,0,0,1,1,1,0,0
1,1,Old,1,0,0,0,0,0,0,0,1,1,0
1,1,Old,0,1,0,0,0,0,1,0,0,1,0
1,1,Old,1,1,0,0,0,0,1,0,0,0,1
1,1,Old,0,0,1,0,0,0,0,1,1,0,1
1,1,Old,1,1,1,1,1,1,0,1,0,0,1
1,1,Old,0,0,1,0,1,0,0,1,1,1,0
1,1,Old,1,0,0,0,0,0,1,1,0,1,1
1,1,Old,0,1,1,0,0,0,0,0,1,1,1
1,1,Old,1,0,0,0,0,0,0,0,1,0,0
1,1,Old,0,0,1,0,1,0,1,0,0,0,0
1,1,Old,0,1,0,0,0,0,1,0,1,0,0
1,1,Old,1,1,0,0,0,0,1,1,0,1,1
1,1,Old,1,1,1,1,0,1,0,1,1,1,0
1,1,Old,0,1,0,0,0,0,0,0,0,1,0
1,1,Old,0,0,1,0,0,0,0,0,1,1,1
1,1,Old,1,0,0,0,0,0,1,1,1,1,1
1,1,Old,1,1,1,1,0,1,1,1,1,1,0
1,1,Old,0,1,0,0,0,0,0,0,0,1,1
1,1,Old,1,0,1,0,0,0,0,0,0,1,1
1,1,Old,0,1,0,0,0,0,1,1,0,1,1
1,1,Old,1,0,0,0,0,0,1,0,1,0,0
1,1,Old,0,0,1,0,0,0,0,0,0,1,0
1,1,Old,1,1,0,0,0,0,0,0,0,1,0
1,1,Old,1,1,0,0,0,0,0,0,1,0,0
1,1,Old,0,1,0,0,0,0,0,0,0,0,0
1,1,Old,0,1,1,0,1,0,0,0,0,0,0
1,1,Old,0,1,1,0,1,0,0,0,1,0,1
1,1,Old,1,0,0,0,0,0,0,1,0,0,0
1,1,Old,0,1,1,0,1,0,0,1,1,1,1
1,1,Old,1,1,1,0,0,0,0,0,0,1,1
1,1,Old,1,1,1,0,0,0,0,1,0,1,1
1,1,Old,0,0,1,0,0,0,1,0,0,0,1
1,1,Old,0,0,0,0,0,0,1,0,1,0,1
1,1,Old,1,0,1,0,1,0,0,1,1,1,1
1,1,Old,0,0,1,0,1,0,1,1,1,0,0
1,1,Old,1,1,0,0,0,0,1,0,0,0,0
1,1,Old,1,0,0,0,0,0,1,1,0,0,1
1,1,Old,0,0,1,0,1,0,0,0,1,0,0
1,1,Old,1,1,1,0,0,0,0,1,0,0,1
1,1,Old,1,1,1,0,1,0,0,0,0,1,0
1,1,Old,1,0,1,0,0,0,0,0,1,0,0
1,1,Old,0,1,1,0,1,0,0,1,1,0,0
1,1,Old,0,1,1,0,0,0,1,0,0,1,1
1,1,Old,1,0,1,0,0,0,1,0,1,0,0
1,1,Old,1,0,0,0,0,0,1,1,0,1,0
1,1,Old,1,0,1,0,1,0,1,1,1,1,0
1,1,Old,1,0,1,0,1,0,0,1,1,0,0
1,1,Old,1,1,1,0,1,0,1,0,1,0,1
1,1,Old,1,1,0,0,0,0,1,1,1,1,1
1,1,Old,1,0,1,0,0,0,1,0,1,1,1
1,1,Old,0,1,0,0,0,0,0,1,0,0,0
1,1,Old,1,1,1,1,1,1,1,1,1,0,0
1,1,Old,0,1,0,0,0,0,1,0,0,0,0
1,1,Old,0,1,0,0,0,0,0,0,0,0,1
1,1,Old,0,0,0,0,0,0,1,1,1,1,0
1,1,Old,1,1,0,0,0,0,1,0,1,0,0
1,1,Old,0,0,1,0,1,0,1,0,1,1,1
1,1,Old,0,1,1,0,0,0,1,1,0,0,1
1,1,Old,0,0,0,0,0,0,0,0,0,1,0
1,1,Old,0,1,1,0,0,0,0,0,0,1,1
1,1,Old,0,0,1,0,1,0,0,0,0,0,0
1,1,Old,0,0,0,0,0,0,0,1,1,1,0
1,1,Old,0,1,1,0,0,0,0,1,1,0,1
1,1,Old,1,1,1,1,0,1,1,0,0,1,1
1,1,Old,1,1,1,0,0,0,1,1,0,1,1
1,1,Old,1,1,0,0,0,0,1,0,1,0,1
1,1,Old,0,0,1,0,0,0,1,1,0,0,1
1100,1025,Old,0,1,1,0,0,1,1,1,1,1,1
2,2,Old,0,0,1,0,0,0,0,1,0,0,0
2,2,Old,0,0,0,0,0,0,1,1,1,1,1
2,2,Old,0,0,1,0,0,0,0,1,1,0,0
2,2,Old,1,0,0,0,0,0,0,0,0,1,0
2,2,Old,1,1,1,1,1,1,0,1,1,0,1
2,2,Old,1,0,1,0,0,0,0,0,0,0,0
2,2,Old,0,0,1,0,0,0,0,0,1,1,0
2,2,Old,1,0,1,0,0,0,1,0,0,0,1
2,2,Old,0,0,0,0,0,0,1,0,1,0,0
2,2,Old,0,1,1,0,1,0,1,0,1,1,1
2,2,Old,1,0,1,0,0,0,1,1,1,1,1
2,2,Old,0,1,0,0,0,0,0,0,1,0,0
2,2,Old,1,1,0,0,0,0,1,1,0,0,1
2,2,Old,1,1,1,1,1,1,1,1,0,1,0
2,2,Old,0,0,1,0,1,0,0,1,1,1,1
3,2,Old,1,1,1,1,1,1,1,1,1,1,1
2,2,Old,0,0,0,0,0,0,0,1,0,1,0
2,2,Old,0,0,1,0,0,0,1,1,1,0,1
2,2,Old,1,0,1,0,0,0,1,0,0,1,1
3,2,Old,1,1,1,1,0,1,1,1,0,1,0
2,2,Old,1,1,1,0,0,0,1,0,1,1,1
2,2,Old,1,1,1,0,0,0,1,0,0,1,1
2,2,Old,1,0,0,0,0,0,0,1,0,1,0
2,2,Old,0,0,1,0,1,0,1,1,0,0,1
2,2,Old,1,1,1,0,1,0,0,0,1,0,1
2,2,Old,0,0,1,0,0,0,1,1,1,1,1
2,2,Old,1,1,1,0,0,0,1,0,0,0,1
2,2,Old,1,1,0,1,0,1,1,1,1,1,0
2,2,Old,1,1,1,0,0,0,0,1,1,1,0
2,2,Old,1,0,1,0,0,0,0,0,0,0,1
2,2,Old,1,1,0,0,0,0,0,1,1,0,1
2,2,Old,1,1,0,0,0,0,1,0,0,1,0
2,2,Old,1,1,0,0,0,0,0,1,0,0,0
3,3,Old,0,0,0,0,0,0,0,0,0,0,0
3,3,Old,1,1,1,0,0,0,0,1,0,0,0
3,3,Old,0,1,1,0,0,0,1,1,1,1,1
3,3,Old,0,0,0,0,0,0,0,1,1,1,1
3,3,Old,1,1,1,1,0,1,1,1,1,0,1
3,3,Old,0,1,0,0,0,0,1,1,1,0,0
3,3,Old,1,1,1,1,0,1,0,1,1,1,1
12,3,Old,1,1,0,1,0,1,0,1,0,0,1
3,3,Old,1,1,0,1,0,1,1,1,1,0,1
15,3,Old,1,1,1,1,0,1,0,1,0,1,0
3,3,Old,1,1,1,0,0,0,1,1,0,0,1
3,3,Old,1,1,1,1,1,1,1,1,1,1,0
3,3,Old,1,1,1,1,0,1,0,1,1,0,1
3,3,Old,0,1,1,0,0,0,1,0,0,0,1
5,4,Old,1,1,1,1,1,1,0,1,0,1,1
4,4,Old,1,1,0,0,0,0,0,0,1,1,0
4,4,Old,0,0,0,0,0,0,1,1,1,0,0
15,4,Old,1,1,0,1,0,1,1,1,0,1,0
4,4,Old,1,1,0,1,0,1,1,1,1,1,1
4,4,Old,1,1,1,1,1,1,1,1,1,0,1
275,260,Old,1,0,1,0,0,1,1,1,0,0,1
838,772,Old,1,1,0,0,0,1,0,1,0,0,0
6,5,Old,1,1,1,1,1,1,0,1,0,0,0
5,5,Old,0,1,1,0,0,0,1,1,1,0,1
7,5,Old,1,1,1,1,1,1,1,1,0,0,1
5,5,Old,1,1,0,0,0,0,0,1,1,0,0
12,5,Old,1,1,0,1,0,1,0,1,0,1,1
5,5,Old,1,1,0,0,0,0,0,0,0,0,0
5,5,Old,0,1,1,0,0,0,1,1,0,1,1
5,5,Old,0,1,0,0,0,0,0,1,1,0,0
16,5,Old,1,1,0,1,0,1,1,1,0,0,1
5,5,Old,0,0,0,0,0,0,0,0,1,0,0
9,6,Old,1,1,0,1,0,1,0,1,0,1,0
11,6,Old,1,1,1,1,0,1,0,1,0,0,1
6,6,Old,1,1,0,1,0,1,0,1,1,0,0
11,6,Old,1,1,1,1,0,1,1,1,0,0,0
23,6,Old,1,1,0,1,0,1,1,1,0,1,1
280,262,Old,1,0,1,0,0,1,0,0,0,1,1
1151,1030,Old,0,1,0,0,0,1,0,1,1,0,0
11,7,Old,1,1,1,1,1,1,1,1,0,1,1
7,7,Old,1,0,0,0,0,0,0,0,0,0,0
25,7,Old,1,1,1,1,0,1,0,1,0,0,0
8,7,Old,1,0,0,0,0,0,0,1,1,0,0
270,263,Old,0,0,0,0,0,1,0,1,0,1,0
9,9,Old,0,0,0,0,0,0,0,1,1,0,0
14,9,Old,1,1,0,1,0,1,1,1,1,0,0
18,11,Old,1,1,0,1,0,1,1,1,0,0,0
12,11,Old,1,1,1,1,0,1,1,1,1,1,1
21,12,Old,1,1,1,1,0,1,1,1,0,0,1
21,12,Old,1,1,0,1,0,1,0,1,0,0,0
25,12,Old,1,1,1,1,0,1,0,1,0,1,1
290,268,Old,1,1,1,0,0,1,0,1,0,1,1
290,269,Old,0,1,1,0,0,1,0,1,1,1,1
16,16,Old,0,1,1,0,1,1,1,0,1,1,0
287,272,Old,1,1,0,0,0,1,1,0,0,0,0
18,18,Old,0,1,1,0,1,1,1,0,1,0,0
19,19,Old,1,0,1,0,1,1,1,1,1,1,0
19,19,Old,1,0,1,0,1,1,0,1,1,0,1
21,20,Old,1,0,1,0,0,1,1,1,1,1,0
849,790,Old,1,1,1,0,0,1,1,1,1,1,1
23,23,Old,0,0,1,0,1,1,1,0,1,1,0
25,24,Old,1,0,0,0,0,1,0,1,0,0,1
846,792,Old,1,1,0,0,0,1,0,1,1,0,0
26,26,Old,0,0,1,0,1,1,1,1,1,1,0
571,539,Old,0,0,1,0,0,1,1,0,1,1,1
28,28,Old,1,0,1,0,1,1,1,0,1,0,0
28,28,Old,1,0,1,0,1,1,1,0,1,1,0
28,28,Old,0,0,1,0,1,1,1,0,0,1,0
28,28,Old,0,0,1,0,0,1,1,0,1,1,0
29,28,Old,1,0,1,0,1,1,0,1,0,0,1
296,284,Old,0,1,1,0,0,1,1,0,1,0,1
49,30,Old,1,1,1,1,0,1,1,1,0,1,1
31,30,Old,1,0,1,0,1,1,1,1,1,0,0
33,30,Old,1,0,1,0,1,1,0,0,1,0,1
32,30,Old,0,0,1,0,1,1,1,0,1,0,0
343,286,Old,0,1,0,0,0,1,1,1,1,0,0
31,31,Old,1,0,1,0,1,1,1,1,0,1,0
32,31,Old,1,1,1,0,1,1,1,1,1,1,0
584,543,Old,0,1,0,0,0,1,0,0,1,0,0
33,32,Old,0,1,1,0,0,1,1,0,1,1,0
33,33,Old,0,1,1,0,1,1,1,0,0,1,0
33,33,Old,1,0,1,0,1,1,0,1,0,1,1
34,33,Old,1,0,1,0,1,1,1,1,0,0,1
44,33,Old,1,0,1,0,1,1,0,1,1,1,1
33,33,Old,1,0,1,0,0,1,1,0,1,1,0
35,34,Old,1,0,1,0,0,1,0,1,1,1,0
34,34,Old,0,0,1,0,1,1,1,1,0,1,0
36,34,Old,0,1,1,0,1,1,1,0,0,0,0
308,290,Old,0,0,1,0,0,1,0,1,0,1,1
35,35,Old,0,1,0,0,0,1,0,0,0,0,1
36,35,Old,0,0,1,0,1,1,0,0,0,0,1
36,36,Old,1,0,1,0,1,1,0,1,1,1,0
36,36,Old,1,1,1,0,1,1,0,1,1,0,1
37,37,Old,1,1,1,0,1,1,1,0,1,1,0
37,37,Old,0,0,0,0,0,1,0,0,0,0,1
39,38,Old,1,0,1,0,0,1,1,1,1,0,0
38,38,Old,0,1,1,0,0,1,1,0,1,0,0
348,294,Old,0,1,0,0,0,1,1,1,0,0,0
43,39,Old,0,0,1,0,0,1,1,1,1,1,0
40,39,Old,0,0,1,0,1,1,0,0,0,1,1
39,39,Old,1,0,0,0,0,1,0,1,0,1,1
41,40,Old,1,1,1,0,1,1,0,1,0,1,1
43,40,Old,1,1,1,0,0,1,1,0,1,1,0
41,40,Old,0,1,1,0,1,1,0,0,0,0,1
40,40,Old,1,0,1,0,1,1,0,0,0,1,1
312,296,Old,0,1,0,0,0,1,0,1,1,1,0
311,296,Old,0,0,1,0,0,1,1,0,1,0,1
53,41,Old,0,0,1,0,1,1,0,0,1,0,1
44,42,Old,0,0,1,0,1,1,0,0,1,1,1
59,43,Old,0,0,1,0,0,1,1,0,1,0,0
45,43,Old,0,1,1,0,1,1,1,1,0,1,0
45,43,Old,1,0,1,0,0,1,1,0,1,0,0
46,44,Old,0,1,1,0,1,1,0,0,1,0,1
49,44,Old,1,0,0,0,0,1,1,1,0,0,1
321,300,Old,1,1,0,0,0,1,0,0,1,1,0
46,46,Old,1,1,1,0,0,1,1,1,1,1,0
47,46,Old,0,1,1,0,0,1,1,1,1,1,0
49,46,Old,1,0,0,0,0,1,0,0,0,0,1
46,46,Old,0,0,1,0,1,1,1,0,0,0,0
46,46,Old,0,1,1,0,1,1,0,0,0,1,1
47,46,Old,0,1,1,0,1,1,0,0,0,1,0
47,46,Old,1,1,1,0,1,1,0,1,1,1,0
46,46,Old,0,1,1,0,1,1,0,0,1,1,0
337,302,Old,0,1,1,0,0,1,0,1,0,1,1
47,47,Old,1,0,0,0,0,1,0,0,0,1,1
48,47,Old,1,1,1,0,1,1,1,1,0,1,0
48,47,Old,1,0,1,0,1,1,0,0,1,1,1
50,48,Old,1,1,1,0,1,1,1,0,1,0,0
49,48,Old,1,0,1,0,1,1,0,0,0,0,1
51,48,Old,1,1,1,0,1,1,0,0,1,1,1
49,48,Old,1,1,1,0,1,1,1,1,1,0,0
888,816,Old,1,1,1,0,0,1,1,0,1,1,1
49,49,Old,1,1,1,0,1,1,0,1,1,1,1
51,49,Old,0,0,1,0,1,1,0,0,1,1,0
50,49,Old,1,0,1,0,1,1,1,1,0,0,0
51,49,Old,1,1,1,0,1,1,1,0,0,1,0
52,50,Old,1,1,1,0,0,1,0,1,1,1,0
52,52,Old,0,1,1,0,1,1,1,0,1,0,1
52,52,Old,0,1,1,0,1,1,1,1,1,1,0
53,52,Old,1,0,1,0,1,1,1,1,1,0,1
53,52,Old,1,0,1,0,1,1,1,0,0,1,0
586,564,Old,1,0,1,0,0,1,1,1,0,1,1
54,53,Old,1,0,1,0,1,1,1,0,0,0,0
65,53,Old,1,0,1,0,1,1,1,0,0,0,1
54,53,Old,1,0,1,0,1,1,0,1,0,1,0
58,53,Old,0,1,0,0,0,1,0,1,0,1,1
56,53,Old,0,0,1,0,0,1,1,0,0,1,0
54,53,Old,1,0,0,0,0,1,1,1,0,1,1
900,821,Old,1,1,0,0,0,1,0,0,1,0,0
55,55,Old,0,1,1,0,0,1,0,0,0,1,0
58,55,Old,1,1,0,0,0,1,0,1,0,0,1
57,55,Old,0,1,1,0,0,1,0,0,1,1,0
55,55,Old,1,0,0,0,0,1,0,1,1,0,1
1487,1335,Old,0,1,1,0,0,1,1,1,0,1,1
57,56,Old,1,0,1,0,1,1,1,0,1,0,1
57,56,Old,1,1,1,0,1,1,0,0,1,0,1
68,56,Old,0,0,1,0,1,1,1,1,1,0,0
56,56,Old,1,0,1,0,0,1,1,1,0,1,0
59,57,Old,1,1,1,0,1,1,0,1,0,0,1
61,57,Old,0,1,1,0,1,1,0,1,0,1,1
57,57,Old,0,0,1,0,1,1,1,0,0,0,1
60,58,Old,1,1,1,0,0,1,1,0,1,0,0
60,58,Old,0,0,1,0,0,1,0,0,1,1,0
59,58,Old,0,1,1,0,1,1,0,0,1,1,1
58,58,Old,1,1,1,0,1,1,0,0,0,0,1
59,58,Old,0,0,1,0,1,1,0,1,0,0,1
72,59,Old,0,0,1,0,1,1,1,1,0,0,0
62,59,Old,0,0,0,0,0,1,0,0,0,1,1
64,59,Old,0,1,1,0,1,1,0,1,0,0,1
61,60,Old,0,1,1,0,1,1,1,0,0,0,1
61,60,Old,1,1,1,0,1,1,0,0,1,1,0
62,60,Old,1,0,1,0,0,1,1,1,0,0,0
61,60,Old,1,0,1,0,1,1,0,1,1,0,0
61,60,Old,0,0,1,0,0,1,1,1,1,0,0
62,61,Old,1,0,1,0,1,1,1,1,0,1,1
342,317,Old,1,0,0,0,0,1,0,0,0,1,0
63,62,Old,1,0,0,0,0,1,1,1,1,0,1
65,62,Old,1,1,0,0,0,1,0,0,0,0,1
63,62,Old,0,0,1,0,0,1,1,1,0,1,0
64,62,Old,1,1,1,0,1,1,0,1,0,1,0
68,62,Old,1,0,0,0,0,1,1,1,0,1,0
76,63,Old,0,1,1,0,1,1,1,1,1,0,0
78,63,Old,0,0,0,0,0,1,0,1,0,0,1
67,64,Old,1,1,0,0,0,1,0,0,0,1,1
65,64,Old,0,1,0,0,0,1,0,0,0,1,1
346,320,Old,0,0,0,0,0,1,0,0,1,1,0
883,832,Old,1,0,0,0,0,1,0,0,1,0,0
67,65,Old,1,0,1,0,1,1,0,0,1,1,0
66,65,Old,1,0,0,0,0,1,0,1,1,1,1
65,65,Old,0,1,0,0,0,1,1,0,0,1,0
71,66,Old,0,1,1,0,1,1,0,1,1,1,0
70,66,Old,0,0,1,0,1,1,0,1,0,1,0
71,66,Old,0,0,1,0,1,1,0,1,1,1,1
67,67,Old,0,1,1,0,1,1,0,1,0,1,0
68,67,Old,1,0,0,0,0,1,1,0,0,0,1
75,67,Old,1,1,1,0,0,1,1,1,1,0,0
68,67,Old,0,0,1,0,1,1,1,0,1,0,1
69,67,Old,0,1,0,0,0,1,0,0,1,1,1
67,67,Old,0,0,1,0,1,1,0,1,0,1,1
68,67,Old,0,1,1,0,1,1,0,0,1,0,0
67,67,Old,0,1,1,0,1,1,0,1,1,0,1
900,835,Old,1,0,1,0,0,1,1,0,0,1,1
68,68,Old,1,0,1,0,0,1,0,0,1,1,0
71,68,Old,1,1,0,0,0,1,0,1,1,0,1
70,68,Old,0,0,1,0,1,1,0,0,0,1,0
77,69,Old,0,1,1,0,0,1,1,1,1,0,0
72,69,Old,0,1,1,0,0,1,1,0,0,0,0
72,69,Old,0,1,1,0,0,1,0,0,1,0,0
71,69,Old,0,0,1,0,1,1,0,1,1,1,0
69,69,Old,1,0,1,0,0,1,0,1,1,0,0
71,69,Old,0,1,0,0,0,1,0,0,1,0,1
71,70,Old,0,1,1,0,0,1,0,1,1,1,0
74,70,Old,0,0,0,0,0,1,0,1,0,1,1
77,71,Old,1,1,0,0,0,1,0,1,0,1,1
73,71,Old,1,0,1,0,1,1,1,1,1,1,1
83,71,Old,1,0,0,0,0,1,0,0,1,0,1
76,72,Old,0,1,0,0,0,1,1,0,0,0,1
76,72,Old,1,1,1,0,1,1,0,0,0,1,1
612,584,Old,1,0,0,0,0,1,0,1,0,0,0
73,73,Old,0,0,0,0,0,1,1,0,0,1,1
74,73,Old,1,1,1,0,0,1,0,0,1,1,0
88,73,Old,0,0,1,0,0,1,1,0,0,0,0
74,74,Old,1,0,1,0,0,1,1,0,0,1,0
77,74,Old,1,1,0,0,0,1,0,1,1,1,1
83,75,Old,0,1,0,0,0,1,1,0,0,1,1
77,75,Old,0,1,0,0,0,1,1,0,1,1,0
76,75,Old,0,0,0,0,0,1,1,0,0,0,1
81,75,Old,0,1,1,0,1,1,1,1,0,0,0
76,75,Old,1,0,0,0,0,1,1,0,1,0,1
78,76,Old,0,0,0,0,0,1,0,0,1,1,1
79,77,Old,1,0,1,0,0,1,0,1,0,1,0
78,77,Old,1,0,1,0,0,1,0,1,1,0,1
80,77,Old,0,1,1,0,0,1,1,0,0,1,0
78,77,Old,0,1,1,0,1,1,0,1,1,1,1
85,78,Old,0,0,0,0,0,1,1,0,0,1,0
85,78,Old,0,1,0,0,0,1,0,1,0,0,1
894,846,Old,1,0,0,0,0,1,0,0,0,0,0
81,79,Old,1,0,0,0,0,1,1,0,0,1,1
82,79,Old,1,1,0,0,0,1,0,0,1,0,1
83,79,Old,1,1,1,0,1,1,1,0,0,0,0
83,80,Old,0,0,1,0,1,1,0,1,1,0,1
83,80,Old,1,0,1,0,0,1,1,0,0,0,0
94,81,Old,0,0,0,0,0,1,0,0,1,0,1
933,850,Old,0,1,0,0,0,1,0,1,0,0,0
86,84,Old,1,0,0,0,0,1,1,1,1,1,0
90,84,Old,1,0,0,0,0,1,1,1,1,1,1
84,84,Old,1,1,1,0,1,1,0,1,1,0,0
91,84,Old,0,0,1,0,0,1,1,1,0,0,0
86,84,Old,0,0,1,0,1,1,1,0,0,1,1
89,85,Old,1,0,0,0,0,1,0,0,1,1,1
85,85,Old,1,1,0,0,0,1,0,0,1,1,1
85,85,Old,1,0,1,0,1,1,0,1,0,0,0
87,85,Old,1,0,1,0,1,1,1,0,0,1,1
89,86,Old,1,0,1,0,0,1,0,0,1,0,0
91,86,Old,1,1,1,0,1,1,1,1,0,0,1
88,86,Old,0,1,1,0,1,1,1,0,0,1,1
375,342,Old,1,0,0,0,0,1,0,0,1,1,0
90,87,Old,1,1,1,0,0,1,1,1,0,1,0
367,343,Old,0,0,1,0,0,1,1,0,0,0,1
640,599,Old,0,1,1,0,0,1,1,0,1,1,1
92,88,Old,1,1,1,0,1,1,1,1,0,0,0
102,88,Old,1,0,0,0,0,1,1,0,1,1,0
92,88,Old,0,1,1,0,1,1,0,0,0,0,0
91,88,Old,1,0,1,0,0,1,0,0,1,0,1
90,89,Old,1,1,1,0,1,1,1,0,1,0,1
89,89,Old,1,1,1,0,0,1,0,0,1,0,0
92,90,Old,1,0,1,0,1,1,1,0,1,1,1
94,91,Old,0,0,1,0,1,1,0,0,1,0,0
92,91,Old,0,0,1,0,1,1,1,0,1,1,1
93,91,Old,0,1,1,0,0,1,1,1,0,1,0
105,92,Old,0,1,1,0,0,1,0,1,0,1,0
361,348,Old,1,1,1,0,0,1,1,1,1,0,1
98,93,Old,0,1,0,0,0,1,1,0,1,1,1
