cases,developers,a_age_group,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
97,94,Old,0,0,1,0,1,1,1,1,0,0,1
95,94,Old,1,1,1,0,1,1,0,0,1,0,0
106,94,Old,0,0,1,0,0,1,0,0,1,0,0
95,94,Old,0,1,0,0,0,1,1,1,0,1,0
96,94,Old,0,1,1,0,1,1,1,0,1,1,1
365,350,Old,0,0,0,0,0,1,1,1,1,0,0
96,95,Old,0,0,0,0,0,1,1,1,0,0,1
98,95,Old,0,0,0,0,0,1,1,0,1,1,0
100,96,Old,1,0,1,0,1,1,0,0,1,0,0
102,96,Old,1,1,1,0,1,1,1,1,0,1,1
1511,1376,Old,0,0,0,0,0,1,0,1,1,0,0
99,97,Old,0,1,0,0,0,1,1,0,1,0,1
376,354,Old,1,1,0,0,0,1,0,0,0,1,0
104,99,Old,1,0,1,0,1,1,0,0,0,1,0
108,99,Old,0,0,1,0,1,1,1,1,0,1,1
102,99,Old,1,1,1,0,0,1,0,1,1,0,0
100,100,Old,0,0,0,0,0,1,1,1,0,1,1
108,100,Old,0,1,1,0,1,1,0,1,1,0,0
101,100,Old,1,0,0,0,0,1,1,0,0,1,0
102,101,Old,1,0,1,0,0,1,0,1,0,0,1
106,101,Old,0,0,1,0,0,1,0,1,1,1,0
102,102,Old,1,1,1,0,1,1,1,1,1,0,1
366,359,Old,1,0,1,0,0,1,1,0,0,0,1
106,104,Old,1,1,1,0,1,1,0,0,0,1,0
378,361,Old,1,1,1,0,0,1,0,0,0,1,1
108,106,Old,0,1,1,0,1,1,1,1,0,0,1
109,106,Old,1,0,0,0,0,1,1,0,1,1,1
111,107,Old,1,1,1,0,1,1,1,0,0,0,1
110,107,Old,1,1,1,0,0,1,0,1,0,1,0
110,107,Old,0,0,0,0,0,1,1,1,0,1,0
113,107,Old,0,0,1,0,0,1,0,0,0,1,0
113,108,Old,0,1,0,0,0,1,0,1,1,1,1
113,108,Old,1,1,0,0,0,1,1,1,0,0,1
933,876,Old,1,1,0,0,0,1,0,0,0,0,0
113,109,Old,0,0,0,0,0,1,1,0,1,0,1
111,110,Old,0,1,1,0,0,1,0,0,1,0,1
415,367,Old,0,0,0,0,0,1,0,1,1,1,0
118,112,Old,1,1,0,0,0,1,1,0,1,0,1
117,112,Old,1,1,0,0,0,1,1,1,0,1,0
114,112,Old,0,0,1,0,1,1,0,0,0,0,0
115,113,Old,0,0,1,0,0,1,0,1,0,1,0
387,369,Old,1,1,1,0,0,1,1,0,1,0,1
121,114,Old,1,1,0,0,0,1,1,1,1,1,0
116,114,Old,1,1,1,0,1,1,1,0,1,1,1
115,114,Old,1,1,0,0,0,1,1,0,0,0,1
124,115,Old,1,1,1,0,0,1,1,1,0,0,0
121,115,Old,0,1,1,0,0,1,0,1,1,0,0
690,627,Old,1,1,1,0,0,1,1,1,0,0,1
923,884,Old,0,1,1,0,0,1,1,0,0,1,1
127,117,Old,1,1,0,0,0,1,1,1,0,1,1
119,118,Old,0,1,1,0,0,1,0,0,0,0,0
127,118,Old,1,1,1,0,0,1,1,0,0,1,0
123,121,Old,0,0,1,0,1,1,1,1,1,0,1
124,121,Old,0,1,1,0,1,1,1,1,0,1,1
664,633,Old,1,0,0,0,0,1,0,1,1,0,0
131,122,Old,0,1,0,0,0,1,1,1,0,0,1
137,123,Old,1,1,0,0,0,1,1,0,0,1,1
123,123,Old,0,0,0,0,0,1,0,1,1,1,1
972,891,Old,0,0,1,0,0,1,1,1,1,1,1
1546,1404,Old,1,1,1,0,0,1,1,0,0,1,1
133,125,Old,0,1,1,0,1,1,0,1,0,0,0
129,126,Old,0,0,1,0,0,1,0,0,1,0,1
142,128,Old,0,1,1,0,0,1,1,1,0,0,0
134,128,Old,0,0,1,0,0,1,0,1,1,0,0
130,129,Old,1,1,0,0,0,1,1,0,1,1,0
135,131,Old,1,1,0,0,0,1,1,1,1,0,1
135,132,Old,1,0,1,0,0,1,0,1,0,0,0
138,132,Old,0,0,0,0,0,1,1,0,1,1,1
139,133,Old,1,1,1,0,1,1,1,0,0,1,1
139,133,Old,1,0,0,0,0,1,1,1,0,0,0
138,134,Old,1,1,1,0,0,1,1,0,0,0,0
140,136,Old,1,1,1,0,1,1,1,1,1,1,1
148,137,Old,0,0,1,0,1,1,0,1,1,0,0
139,138,Old,1,0,1,0,1,1,0,0,0,0,0
156,140,Old,0,0,1,0,1,1,0,1,0,0,0
155,140,Old,0,1,0,0,0,1,1,1,0,1,1
143,140,Old,0,0,0,0,0,1,1,1,1,1,0
964,911,Old,0,0,0,0,0,1,0,0,1,0,0
145,144,Old,1,1,1,0,1,1,0,0,0,0,0
149,145,Old,1,1,1,0,0,1,0,1,1,0,1
146,145,Old,0,1,1,0,0,1,0,0,1,1,1
150,145,Old,1,0,1,0,0,1,0,1,1,1,1
149,145,Old,0,0,0,0,0,1,1,0,0,0,0
152,146,Old,0,1,0,0,0,1,1,1,1,1,0
162,146,Old,1,1,1,0,0,1,0,0,1,0,1
156,146,Old,0,1,0,0,0,1,0,1,1,0,1
995,915,Old,0,0,0,0,0,1,0,1,0,0,0
156,149,Old,1,0,1,0,0,1,0,0,0,1,0
157,153,Old,0,0,1,0,0,1,0,0,0,0,0
155,153,Old,1,1,1,0,0,1,0,0,0,1,0
157,154,Old,1,1,1,0,1,1,0,1,0,0,0
159,155,Old,0,1,1,0,1,1,1,1,1,0,1
165,155,Old,0,1,1,0,0,1,0,0,0,0,1
166,156,Old,0,0,0,0,0,1,0,1,1,0,1
1329,1180,Old,1,1,1,0,0,1,1,1,0,1,1
731,669,Old,1,1,1,0,0,1,1,0,0,0,1
163,158,Old,1,0,1,0,0,1,0,0,0,0,1
174,161,Old,0,1,0,0,0,1,0,0,0,1,0
166,161,Old,0,1,1,0,1,1,1,1,1,1,1
177,162,Old,0,1,1,0,0,1,0,1,0,0,0
167,163,Old,1,0,1,0,0,1,0,1,0,1,1
172,163,Old,1,0,1,0,0,1,0,0,1,1,1
170,164,Old,1,0,0,0,0,1,1,0,0,0,0
172,165,Old,1,1,1,0,0,1,0,0,1,1,1
169,165,Old,0,0,1,0,1,1,1,1,1,1,1
172,165,Old,1,1,0,0,0,1,1,0,1,1,1
172,166,Old,1,1,0,0,0,1,1,0,0,1,0
179,167,Old,1,1,1,0,0,1,0,1,0,0,0
171,168,Old,1,1,0,0,0,1,1,1,1,1,1
172,168,Old,0,1,0,0,0,1,1,0,0,0,0
168,168,Old,1,0,0,0,0,1,1,1,1,0,0
455,426,Old,1,0,1,0,0,1,1,1,1,1,1
179,171,Old,0,0,1,0,0,1,0,0,0,0,1
175,172,Old,1,0,0,0,0,1,0,1,0,1,0
183,173,Old,0,1,0,0,0,1,1,0,1,0,0
183,176,Old,1,1,1,0,0,1,0,1,1,1,1
189,180,Old,1,0,0,0,0,1,1,0,1,0,0
471,439,Old,0,1,1,0,0,1,1,0,0,0,1
198,185,Old,0,0,1,0,0,1,0,0,1,1,1
456,441,Old,0,1,0,0,0,1,0,0,0,0,0
198,187,Old,1,0,1,0,0,1,0,0,0,0,0
194,190,Old,0,1,0,0,0,1,0,0,1,1,0
200,191,Old,0,0,0,0,0,1,1,1,0,0,0
200,191,Old,1,1,1,0,0,1,0,1,0,0,1
767,703,Old,0,1,1,0,0,1,1,1,0,0,1
200,192,Old,0,1,1,0,0,1,0,1,1,0,1
202,193,Old,0,0,1,0,0,1,0,1,0,0,0
201,194,Old,0,0,0,0,0,1,1,1,1,0,1
207,198,Old,1,0,1,0,0,1,1,1,1,0,1
205,198,Old,0,0,1,0,0,1,0,1,1,0,1
207,199,Old,0,0,0,0,0,1,1,1,1,1,1
750,712,Old,0,0,0,0,0,1,0,0,0,0,0
210,201,Old,0,0,0,0,0,1,1,0,1,0,0
217,209,Old,0,0,1,0,0,1,0,1,0,0,1
214,210,Old,1,0,1,0,0,1,1,0,1,0,1
217,214,Old,0,0,0,0,0,1,0,0,0,1,0
226,216,Old,0,1,0,0,0,1,1,1,1,1,1
227,217,Old,1,1,1,0,0,1,0,0,0,0,0
808,731,Old,0,0,1,0,0,1,1,0,0,1,1
225,220,Old,0,1,1,0,0,1,0,0,0,1,1
230,223,Old,0,1,0,0,0,1,1,1,1,0,1
241,226,Old,0,1,0,0,0,1,0,1,0,1,0
506,483,Old,0,1,1,0,0,1,1,1,1,0,1
237,228,Old,1,1,0,0,0,1,1,0,1,0,0
237,229,Old,1,1,0,0,0,1,0,1,0,1,0
502,485,Old,0,0,1,0,0,1,1,1,1,0,1
247,234,Old,1,0,0,0,0,1,0,1,1,1,0
248,236,Old,1,1,0,0,0,1,0,1,1,1,0
261,238,Old,1,1,0,0,0,1,1,1,0,0,0
268,243,Old,0,0,1,0,0,1,0,0,0,1,1
526,499,Old,1,0,1,0,0,1,1,0,1,1,1
273,250,Old,1,1,0,0,0,1,1,1,1,0,0
258,250,Old,1,1,1,0,0,1,0,0,0,0,1
266,250,Old,0,0,1,0,0,1,0,1,1,1,1
525,507,Old,0,0,1,0,0,1,1,1,0,0,1
1112,1022,Old,0,0,1,0,0,1,1,1,0,1,1
273,255,Old,0,1,1,0,0,1,0,1,0,0,1
1,1,Medium,0,0,1,0,1,0,0,1,1,1,1
1,1,Medium,1,0,1,0,0,0,0,1,1,0,0
1,1,Medium,1,0,1,0,0,0,1,1,1,1,0
1,1,Medium,1,0,0,0,0,0,0,0,1,1,1
1,1,Medium,0,0,0,0,0,0,1,1,0,1,1
1,1,Medium,1,0,1,0,0,0,0,1,0,0,1
1,1,Medium,1,0,0,0,0,0,1,1,1,1,1
1,1,Medium,1,1,1,0,1,0,1,0,1,0,1
1,1,Medium,0,0,0,0,0,0,1,1,1,0,1
1,1,Medium,0,1,1,0,1,0,0,1,0,0,0
1,1,Medium,1,1,1,1,0,1,0,1,1,1,1
1,1,Medium,0,1,0,0,0,0,1,0,1,1,1
1,1,Medium,1,1,1,0,0,0,0,1,0,1,0
1,1,Medium,1,0,0,0,0,0,0,1,1,1,0
1,1,Medium,1,1,0,1,0,1,0,1,1,1,1
1,1,Medium,1,1,1,1,1,1,0,1,1,1,1
1,1,Medium,0,1,0,0,0,0,1,0,0,0,0
1,1,Medium,0,0,0,0,0,0,1,0,1,1,0
1,1,Medium,1,1,0,0,0,0,1,0,1,0,1
1,1,Medium,0,0,1,0,1,0,1,1,0,0,1
1,1,Medium,1,0,1,0,1,0,0,0,1,1,1
1,1,Medium,0,0,1,0,1,0,0,1,0,1,0
1,1,Medium,1,0,0,0,0,0,1,0,0,0,0
1,1,Medium,1,0,1,0,0,0,0,0,1,1,0
1,1,Medium,0,0,1,0,0,0,0,0,0,1,0
1,1,Medium,1,1,1,0,0,0,1,0,0,1,0
1,1,Medium,1,1,1,0,0,0,0,0,0,1,1
1,1,Medium,0,0,1,0,0,0,1,0,0,0,1
1,1,Medium,1,1,0,0,0,0,1,0,0,1,1
1,1,Medium,0,0,1,0,0,0,0,1,0,1,0
1,1,Medium,1,1,0,0,0,0,0,0,0,1,0
1,1,Medium,1,1,1,0,1,0,0,0,0,1,1
1,1,Medium,1,1,0,0,0,0,1,1,1,0,1
1,1,Medium,0,0,1,0,0,0,1,1,0,1,1
1,1,Medium,0,1,1,0,0,0,0,0,0,1,1
1,1,Medium,0,0,1,0,1,0,0,1,0,1,1
1,1,Medium,1,0,1,0,0,0,1,0,1,0,0
1,1,Medium,0,1,1,0,0,0,0,1,0,0,0
1,1,Medium,0,0,1,0,1,0,0,1,1,0,0
1,1,Medium,1,0,1,0,0,0,0,1,1,0,1
1,1,Medium,0,1,1,0,0,0,0,0,1,1,0
1,1,Medium,1,0,1,0,0,0,1,0,0,0,1
1,1,Medium,0,1,1,0,0,0,1,0,1,1,1
1,1,Medium,1,1,0,0,0,0,0,0,1,1,0
1,1,Medium,0,1,1,0,1,0,0,0,0,1,1
1,1,Medium,0,1,0,0,0,0,1,1,0,1,0
1,1,Medium,1,1,1,0,0,0,1,1,1,1,0
1,1,Medium,0,1,1,0,0,0,0,0,1,0,0
1,1,Medium,1,1,1,0,0,0,0,1,1,1,0
1,1,Medium,0,1,1,0,0,0,1,1,0,1,1
1,1,Medium,0,1,0,0,0,0,0,0,0,1,0
1,1,Medium,0,0,1,0,1,0,1,0,1,1,1
1,1,Medium,1,0,1,0,1,0,0,0,1,1,0
1,1,Medium,1,1,1,0,0,0,0,0,1,1,0
1,1,Medium,0,0,1,0,1,0,1,0,0,1,1
1,1,Medium,0,0,1,0,0,0,0,1,0,1,1
1,1,Medium,0,1,1,0,1,0,1,1,0,0,0
1,1,Medium,1,1,1,0,0,0,1,1,1,1,1
1,1,Medium,0,1,0,0,0,0,1,1,1,1,1
1,1,Medium,1,0,1,0,1,0,1,1,1,1,0
1,1,Medium,0,0,0,0,0,0,0,0,0,0,1
1,1,Medium,0,1,1,0,1,0,0,1,1,1,1
1,1,Medium,1,1,0,0,0,0,0,0,1,1,1
1,1,Medium,1,1,1,0,0,0,0,0,0,1,0
1,1,Medium,0,1,0,0,0,0,0,1,1,1,1
1,1,Medium,0,1,1,0,0,0,0,0,0,0,1
1,1,Medium,1,0,0,0,0,0,1,0,0,1,0
1,1,Medium,0,0,0,0,0,0,0,0,0,1,0
1,1,Medium,1,0,1,0,0,0,0,0,0,0,1
1,1,Medium,0,0,1,0,0,0,0,0,1,1,1
1,1,Medium,1,1,0,0,0,0,1,0,1,1,1
1,1,Medium,0,0,1,0,1,0,0,0,1,1,0
1,1,Medium,1,0,1,0,1,0,0,0,0,0,0
1,1,Medium,0,1,1,0,1,0,1,0,0,0,0
1,1,Medium,0,0,1,0,1,0,0,0,1,0,1
1,1,Medium,1,0,1,0,1,0,0,0,0,0,1
1,1,Medium,0,1,1,0,1,0,1,1,1,1,0
1,1,Medium,0,0,1,0,0,0,1,1,1,1,0
1,1,Medium,0,1,0,0,0,0,0,0,1,0,1
1,1,Medium,1,1,1,0,1,0,0,1,1,1,1
1,1,Medium,0,1,1,0,1,0,1,1,1,0,1
1,1,Medium,1,1,1,0,1,0,1,1,1,1,0
1,1,Medium,0,0,0,0,0,0,0,1,0,0,1
1,1,Medium,0,1,0,0,0,0,1,1,0,0,1
1,1,Medium,1,1,0,0,0,0,1,1,0,1,0
1,1,Medium,1,0,0,0,0,0,1,1,1,0,1
2,1,Medium,0,0,0,0,0,0,1,1,0,0,0
1,1,Medium,0,1,1,0,1,0,1,1,1,1,1
1,1,Medium,1,0,1,0,0,0,1,0,0,1,1
1,1,Medium,1,1,0,0,0,0,1,1,1,1,0
1,1,Medium,0,1,1,0,1,0,1,1,1,0,0
1,1,Medium,1,0,0,0,0,0,0,1,1,0,1
1,1,Medium,0,0,0,0,0,0,0,0,1,1,1
1,1,Medium,1,0,1,0,0,0,0,0,0,0,0
1,1,Medium,1,1,0,0,0,0,1,1,1,0,0
1,1,Medium,1,1,0,0,0,0,0,1,1,0,1
1,1,Medium,0,0,1,0,1,0,0,1,1,1,0
1,1,Medium,1,1,1,0,1,0,1,1,0,0,1
1,1,Medium,0,0,0,0,0,0,0,1,1,0,1
1,1,Medium,0,1,1,0,1,0,0,0,1,1,0
1,1,Medium,1,0,0,0,0,0,1,1,1,0,0
1,1,Medium,1,1,1,0,0,0,0,1,0,0,0
1,1,Medium,0,1,1,0,0,0,0,1,0,1,0
1,1,Medium,0,0,1,0,0,0,1,1,1,1,1
2,1,Medium,1,1,0,0,0,0,0,0,1,0,0
1,1,Medium,1,0,0,0,0,0,1,0,1,1,1
1,1,Medium,1,1,1,1,0,1,1,1,1,0,0
1,1,Medium,0,0,1,0,0,0,0,1,1,1,0
1,1,Medium,0,1,1,0,1,0,0,1,0,0,1
1,1,Medium,0,0,1,0,1,0,1,0,1,0,1
1,1,Medium,0,1,0,0,0,0,1,0,0,0,1
1,1,Medium,0,1,1,0,0,0,1,1,0,0,0
1,1,Medium,1,0,1,0,0,0,1,0,0,0,0
1,1,Medium,0,0,0,0,0,0,1,1,1,1,1
1,1,Medium,1,1,1,0,0,0,0,0,1,1,1
1,1,Medium,1,0,0,0,0,0,1,0,1,0,1
1,1,Medium,1,0,1,0,0,0,1,1,1,1,1
1,1,Medium,1,1,1,0,1,0,1,0,1,1,1
2,2,Medium,1,1,1,0,1,0,0,1,1,0,0
2,2,Medium,0,0,1,0,0,0,0,0,1,1,0
2,2,Medium,1,1,1,0,0,0,1,1,1,0,1
2,2,Medium,0,0,0,0,0,0,1,1,1,0,0
2,2,Medium,0,0,1,0,1,0,0,1,0,0,0
2,2,Medium,1,0,0,0,0,0,0,0,1,1,0
2,2,Medium,0,0,1,0,0,0,1,1,1,0,1
2,2,Medium,1,0,1,0,0,0,1,1,0,1,1
2,2,Medium,1,0,0,0,0,0,1,0,1,0,0
2,2,Medium,1,0,1,0,0,0,1,0,1,1,1
3,2,Medium,1,1,1,1,0,1,1,1,1,1,0
2,2,Medium,1,1,1,0,0,0,0,0,0,0,1
2,2,Medium,1,0,1,0,0,0,0,0,0,1,1
2,2,Medium,1,1,1,1,1,1,0,1,1,0,0
2,2,Medium,0,0,1,0,1,0,1,1,0,1,1
2,2,Medium,0,1,1,0,0,0,0,1,0,1,1
2,2,Medium,0,0,0,0,0,0,1,0,1,0,0
2,2,Medium,1,0,1,0,1,0,1,0,0,0,0
2,2,Medium,0,0,1,0,0,0,1,0,1,1,1
2,2,Medium,1,1,1,0,0,0,1,1,0,0,1
2,2,Medium,1,1,1,0,1,0,1,1,1,1,1
4,2,Medium,1,1,1,1,0,1,0,1,1,1,0
2,2,Medium,1,1,1,0,0,0,0,1,0,0,1
2,2,Medium,0,0,0,0,0,0,0,1,1,1,1
2,2,Medium,1,1,1,0,1,0,1,1,0,0,0
2,2,Medium,0,1,0,0,0,0,1,1,1,0,1
2,2,Medium,1,1,1,0,1,0,1,0,0,0,0
2,2,Medium,1,1,1,0,0,0,0,1,0,1,1
2,2,Medium,1,0,1,0,1,0,0,0,0,1,0
2,2,Medium,1,0,0,0,0,0,0,0,0,1,0
2,2,Medium,0,1,0,0,0,0,0,1,0,1,0
2,2,Medium,1,0,1,0,0,0,0,0,1,1,1
2,2,Medium,0,1,1,0,1,0,0,0,1,0,0
2,2,Medium,0,1,1,0,0,0,0,1,0,0,1
2,2,Medium,0,0,1,0,1,0,1,1,1,1,1
2,2,Medium,1,1,1,0,1,0,0,0,0,0,0
2,2,Medium,1,1,1,0,0,0,0,0,1,0,0
2,2,Medium,1,1,1,1,0,1,0,1,1,0,0
2,2,Medium,0,1,1,0,0,0,0,0,1,1,1
2,2,Medium,1,0,1,0,0,0,0,1,0,1,1
2,2,Medium,0,1,0,0,0,0,1,1,1,1,0
2,2,Medium,0,0,1,0,1,0,0,1,0,0,1
2,2,Medium,1,1,1,0,1,0,0,1,0,1,0
2,2,Medium,1,0,1,0,1,0,0,1,0,1,0
2,2,Medium,0,1,0,0,0,0,0,0,1,1,0
3,3,Medium,0,0,1,0,0,0,0,1,0,0,1
3,3,Medium,1,1,1,0,0,0,1,0,0,1,1
3,3,Medium,1,1,0,1,0,1,0,1,1,0,1
3,3,Medium,0,0,0,0,0,0,0,0,1,1,0
3,3,Medium,1,1,0,1,0,1,1,1,1,1,1
4,3,Medium,1,1,0,1,0,1,0,1,0,1,1
3,3,Medium,0,0,0,0,0,0,0,1,0,1,0
3,3,Medium,0,1,1,0,0,0,1,1,1,0,1
3,3,Medium,1,1,1,1,1,1,0,1,1,1,0
3,3,Medium,0,0,0,0,0,0,1,1,1,1,0
3,3,Medium,1,1,1,1,1,1,0,1,0,1,1
3,3,Medium,0,0,0,0,0,0,1,0,0,0,0
3,3,Medium,1,1,0,0,0,0,1,0,1,0,0
3,3,Medium,0,1,0,0,0,0,1,1,0,0,0
3,3,Medium,1,1,1,0,0,0,1,0,0,0,1
268,259,Medium,1,1,0,0,0,1,0,1,1,1,0
4,4,Medium,1,1,0,0,0,0,0,1,1,1,0
4,4,Medium,0,0,0,0,0,0,0,1,1,1,0
4,4,Medium,1,1,0,0,0,0,0,1,0,1,0
4,4,Medium,0,0,1,0,0,0,0,0,0,1,1
4,4,Medium,0,1,0,0,0,0,1,0,1,0,0
4,4,Medium,1,1,0,0,0,0,1,0,0,0,0
4,4,Medium,0,0,1,0,0,0,1,0,0,1,1
4,4,Medium,1,0,0,0,0,0,0,0,0,0,0
4,4,Medium,1,1,1,0,0,0,1,0,1,1,1
4,4,Medium,0,1,0,0,0,0,0,1,1,1,0
4,4,Medium,1,1,0,0,0,0,1,1,0,0,0
4,4,Medium,0,1,1,0,0,0,1,0,0,0,1
4,4,Medium,1,0,0,0,0,0,0,1,0,1,0
5,4,Medium,1,1,1,1,1,1,1,1,1,0,0
263,260,Medium,0,0,1,0,0,1,0,1,0,0,1
276,260,Medium,1,1,0,0,0,1,1,0,1,0,0
264,260,Medium,1,0,0,0,0,1,0,0,0,1,0
5,5,Medium,0,1,1,0,0,0,1,1,0,0,1
5,5,Medium,0,1,0,0,0,0,0,0,1,0,0
6,5,Medium,1,1,1,1,1,1,1,1,1,0,1
5,5,Medium,0,1,1,0,0,0,1,1,1,1,1
5,5,Medium,0,1,0,0,0,0,0,0,0,0,0
10,5,Medium,1,1,0,1,0,1,0,1,0,0,1
5,5,Medium,1,1,1,0,0,0,1,1,0,1,1
5,5,Medium,0,0,1,0,0,0,1,1,0,0,1
7,5,Medium,1,1,0,1,0,1,0,1,1,1,0
5,5,Medium,1,1,1,1,1,1,1,1,1,1,0
6,5,Medium,1,1,0,1,0,1,1,1,1,0,1
5,5,Medium,0,1,1,0,0,0,1,0,0,1,1
271,261,Medium,0,0,0,0,0,1,1,1,0,0,0
273,261,Medium,0,1,1,0,0,1,0,0,0,1,1
285,261,Medium,0,1,1,0,0,1,0,1,1,1,1
7,6,Medium,1,1,1,1,0,1,0,1,0,1,0
6,6,Medium,1,1,0,0,0,0,0,1,1,0,0
7,6,Medium,1,0,0,0,0,0,0,0,1,0,0
6,6,Medium,1,1,1,1,1,1,0,1,0,0,1
6,6,Medium,0,0,1,0,0,0,0,1,1,0,1
6,6,Medium,1,1,1,1,1,1,1,1,1,1,1
11,6,Medium,1,1,1,1,1,1,0,1,0,0,0
8,7,Medium,1,1,1,1,1,1,0,1,0,1,0
7,7,Medium,0,1,0,0,0,0,0,1,0,0,0
7,7,Medium,0,1,0,0,0,0,1,1,1,0,0
14,7,Medium,1,1,1,1,0,1,0,1,0,1,1
7,7,Medium,0,0,0,0,0,0,0,0,0,0,0
7,7,Medium,1,1,1,1,1,1,1,1,0,1,0
13,7,Medium,1,1,1,1,0,1,0,1,0,0,0
264,263,Medium,1,1,0,0,0,1,0,0,0,1,0
9,8,Medium,1,1,0,1,0,1,0,1,0,1,0
10,8,Medium,1,1,1,1,0,1,0,1,0,0,1
10,8,Medium,1,1,1,1,0,1,1,1,0,1,0
8,8,Medium,1,0,0,0,0,0,0,1,0,0,0
8,8,Medium,0,0,0,0,0,0,0,1,0,0,0
8,8,Medium,1,0,0,0,0,0,0,1,1,0,0
13,9,Medium,1,1,0,1,0,1,1,1,0,0,1
12,9,Medium,1,1,1,1,1,1,1,1,0,0,1
14,9,Medium,1,1,0,1,0,1,1,1,1,0,0
9,9,Medium,0,0,0,0,0,0,0,0,1,0,0
272,265,Medium,0,0,1,0,0,1,1,0,1,0,1
10,10,Medium,1,1,0,0,0,0,0,0,0,0,0
11,10,Medium,1,1,1,1,1,1,1,1,0,0,0
11,11,Medium,1,1,0,1,0,1,1,1,1,1,0
11,11,Medium,1,1,1,1,0,1,1,1,1,0,1
12,12,Medium,1,1,0,0,0,0,0,1,0,0,0
13,12,Medium,0,1,0,0,0,0,0,1,1,0,0
802,780,Medium,1,0,0,0,0,1,0,1,1,0,0
19,13,Medium,1,1,1,1,1,1,1,1,0,1,1
14,14,Medium,1,1,0,1,0,1,1,1,0,1,0
24,14,Medium,1,1,0,1,0,1,1,1,0,1,1
312,270,Medium,1,1,1,0,0,1,0,1,0,1,1
539,526,Medium,0,0,1,0,0,1,1,0,1,1,1
19,15,Medium,1,1,1,1,0,1,1,1,0,0,0
22,17,Medium,1,1,1,1,0,1,1,1,0,0,1
22,19,Medium,1,0,1,0,1,1,1,0,1,1,0
20,20,Medium,0,0,0,0,0,0,0,1,1,0,0
28,20,Medium,1,1,1,1,0,1,1,1,1,1,1
21,20,Medium,1,0,1,0,1,1,1,0,1,0,0
22,20,Medium,1,1,0,1,0,1,0,1,1,0,0
22,21,Medium,0,0,1,0,1,1,1,0,1,1,0
21,21,Medium,0,1,1,0,1,1,1,0,1,1,0
288,277,Medium,1,1,0,0,0,1,1,0,0,0,0
814,789,Medium,1,0,1,0,0,1,1,0,0,1,1
22,22,Medium,1,0,1,0,1,1,0,1,0,0,1
556,534,Medium,0,1,1,0,0,1,1,0,0,0,1
24,23,Medium,1,0,1,0,1,1,1,1,1,0,0
23,23,Medium,1,0,1,0,0,1,1,1,1,0,0
289,279,Medium,0,1,1,0,0,1,0,1,0,0,1
24,24,Medium,0,0,1,0,1,1,1,1,1,1,0
24,24,Medium,1,0,1,0,1,1,1,1,1,1,0
25,25,Medium,0,0,1,0,0,1,1,0,1,1,0
26,26,Medium,0,0,1,0,1,1,1,0,1,0,0
823,794,Medium,1,0,0,0,0,1,0,0,0,0,0
27,27,Medium,1,0,1,0,1,1,1,1,0,1,0
1446,1307,Medium,1,1,1,0,0,1,1,1,0,1,1
28,28,Medium,1,1,1,0,1,1,1,0,1,1,0
29,28,Medium,1,0,1,0,0,1,1,0,1,1,0
28,28,Medium,1,0,1,0,0,1,1,1,1,1,0
296,284,Medium,1,1,1,0,0,1,0,0,0,0,1
830,797,Medium,1,0,0,0,0,1,0,0,1,0,0
30,30,Medium,1,0,1,0,1,1,0,1,0,1,1
30,30,Medium,1,0,1,0,1,1,0,0,0,1,1
42,31,Medium,1,1,0,1,0,1,1,1,0,0,0
32,31,Medium,0,0,1,0,0,1,1,1,1,1,0
33,32,Medium,1,0,1,0,1,1,1,1,0,0,0
